inspection_id,license_,violation_count,Management,Hygienic_Practices,Food_Preparation,Pests_Rodents,Utensils_Equipment,Physical_Facilities,Compliance,inspection_type,risk,results,aka_name,latitude,longitude,logistic_model_prediction,random_forest_prediction,binary_result
2269189,2646462,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,WASHINGTON PARK (NORTH),41.78388858,-87.62169999,1,1,1
2269188,2621281,2,0,0,0,0,2,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,CMM FOOD SERVICES@DALEY COLLEGE CAFETERIA,41.75687639,-87.72232174,1,1,1
2269181,2320371,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,TACO BELL,41.88199434,-87.63975868,1,1,1
2269202,2601787,1,0,0,0,0,0,1,0,License,Risk 3 (Low),Pass,REBEL AND RYE TAVERN,41.89130156,-87.64697029,1,1,1
2269205,2647287,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,BASIL CAMPUS SCHOOL,41.79407037,-87.67023496,1,1,1
2269194,2549078,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,CICS-WASHINGTON PARK BUILDING B,41.78388858,-87.62169999,0,0,3
2269209,2637083,1,0,1,0,0,0,0,0,License,Risk 3 (Low),Pass w/ Conditions,"KEVIN FOOD & LIQUOR, LLC",41.80842908,-87.69182762,1,1,1
2269210,2464259,3,1,1,1,0,0,0,0,Complaint Re-Inspection,Risk 3 (Low),Pass w/ Conditions,GO! GROCER,41.95377406,-87.64806068,1,1,1
2279217,2627386,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass,OCEAN PRIME,41.8881139,-87.6251724,1,1,1
2279231,2631036,0,0,0,0,0,0,0,0,License,Risk 1 (High),Fail,GALIT,41.92611888,-87.64949251,1,1,0
2279229,2411583,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,BREAD BASKET,41.93873632,-87.74546811,0,0,3
2279232,2510746,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,ARGO TEA,41.8941336,-87.61817915,1,1,1
2279250,2631126,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,GASLIGHT,41.92682183,-87.64138598,1,1,1
2279237,2517704,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,THAI SPOON AND SUSHI,41.87434627,-87.62584808,0,0,3
2279219,2341236,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Pass,PEET'S COFFEE & TEA,41.89223372,-87.64061574,1,1,1
2279245,2631122,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,FREMONT BAR,41.89074352,-87.62867006,0,0,3
2279249,2631125,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,GASLIGHT,41.92682183,-87.64138598,1,1,1
2279234,2437540,6,2,1,1,0,1,1,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,WARM BELLY BAKERY,41.88044769,-87.65660204,1,1,1
2279244,26898,7,3,1,0,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,VEE-VEE'S AFRICAN RESTAURANT,41.99551564,-87.66058139,1,1,1
2279270,2631124,4,0,1,2,0,0,1,0,License,Risk 1 (High),Pass,GASLIGHT,41.92682183,-87.64138598,1,1,1
2279261,1492279,5,3,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,HOME BAKERY & FESTIVALS,41.93417846,-87.71739692,1,1,1
2269206,2046675,2,0,0,0,1,0,1,0,Recent Inspection,Risk 1 (High),Pass,SACRED HEART SCHOOL,41.72102145,-87.55348266,1,1,1
2269204,2652807,9,2,2,1,0,2,2,0,License,Risk 1 (High),Pass w/ Conditions,BREAD BASKET,41.93873632,-87.74546811,1,1,1
2269186,2652664,4,1,1,2,0,0,0,0,License,Risk 1 (High),Fail,KAATHIS,41.923574,-87.64593223,1,0,0
2269182,2647110,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass,GORDO'S TAMALES,41.79357208,-87.69431304,1,1,1
2279258,2636681,0,0,0,0,0,0,0,0,License,Risk 2 (Medium),Pass,HARMONY PALACE,41.84905238,-87.63207692,1,1,1
2279247,2549860,3,0,1,0,0,0,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,IDOF FRESH MEDITERRANIAN,42.00179879,-87.66090125,1,1,1
2279246,2278957,7,2,1,2,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,WINGSTOP,41.93710698,-87.72698208,1,1,1
2279273,50496,6,1,1,0,0,0,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,SPARTAN BROS,42.01110982,-87.80678967,1,1,1
2279224,2225361,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,MILES DAVIS MAGNET ELEMENTARY,41.77093926,-87.66655888,1,1,1
2279215,2652870,6,0,3,1,1,0,1,0,License,Risk 3 (Low),Fail,MOON FOOD MARKET,41.75106282,-87.61168431,0,0,0
2279216,30859,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,J & A ORIENTAL FOOD MART,41.92379935,-87.77063324,1,1,1
2269185,2630959,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 3 (Low),Pass,RHAPSODY,41.97342006,-87.65508564,1,1,1
2269176,1964658,3,0,0,0,1,0,2,0,Canvass Re-Inspection,Risk 1 (High),Pass,CURTIS ELEMENTARY  SCHOOL,41.68544575,-87.62166148,1,1,1
2279256,7056,13,3,2,2,0,4,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,PEPE'S RESTAURANT,41.79213996,-87.79766862,1,1,1
2279243,2437541,6,2,1,0,0,1,1,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,WARM BELLY BAKERY,41.88045242,-87.65629906,1,1,1
2279226,2510745,5,0,0,2,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,KITCHEN AND CAFE,41.8941336,-87.61817915,1,1,1
2279235,1044714,4,1,0,0,0,0,3,0,Canvass,Risk 1 (High),Fail,CHIPOTLE MEXICAN GRILL,41.90383566,-87.62882611,1,1,0
2269187,2555660,2,1,1,0,0,0,0,0,License Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,AZTEC DAVE'S FOOD TRUCK,41.85045102,-87.65879786,1,1,1
2269200,1649352,1,0,0,0,0,1,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,CORNER BAKERY CAFE,41.88199434,-87.63975868,1,1,1
2279271,2220904,11,2,3,0,0,1,4,0,Canvass,Risk 1 (High),Fail,STREETERVILLE PIZZERIA & TAP,41.89252476,-87.61813383,1,0,0
2279230,2631035,1,0,0,1,0,0,0,0,License,Risk 1 (High),Fail,GALIT,41.92611888,-87.64949251,1,1,0
2279278,783,8,3,1,0,0,1,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,PORRETTA'S BANQUETS,41.94827472,-87.7669845,1,1,1
2279241,25152,15,4,4,2,1,1,2,0,Canvass,Risk 1 (High),Fail,JOSEPHINE'S COOKIN',41.75125344,-87.6134891,0,0,0
2269183,2589272,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,TAQURIA EL DURANGO,41.92416136,-87.76045394,0,0,3
2279211,2076658,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,THRESHOLD SCHOOL,41.95838817,-87.6815593,1,1,1
2269208,1717608,0,0,0,0,0,0,0,0,Suspected Food Poisoning,Risk 1 (High),No Entry,RIOS DE SUDAMERICA,41.91785728,-87.67812035,0,0,3
2279266,2211553,1,0,0,1,0,0,0,0,License,Risk 3 (Low),Pass,Paleteria Reina De Sabores,41.96838058,-87.70420549,1,1,1
2279277,4169,7,1,2,2,0,0,1,0,Canvass,Risk 2 (Medium),Fail,THE FUDGE POT,41.91012979,-87.63482528,1,0,0
2269178,2419423,4,1,0,0,0,1,2,0,Canvass Re-Inspection,Risk 1 (High),Pass,HILLTOP,41.97592671,-87.69904569,1,1,1
2279264,1948443,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,D'AGOSTINOS PIZZA,41.9469642,-87.6636616,0,0,3
2279279,1143174,11,1,2,1,0,4,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,A-MI-THA RESTAURANT,41.99402273,-87.78453052,1,1,1
2269192,2340636,7,2,1,0,0,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,HB HOME BISTRO,41.94378575,-87.64952689,1,1,1
2279239,3076641,10,1,2,1,1,1,4,0,Canvass,Risk 1 (High),Fail,ST. JOHN FISHER,41.70804017,-87.68922181,0,0,0
2269184,2271575,2,1,1,0,0,0,0,0,License Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,AZTEC DAVES FOOD TRUCK,41.85045102,-87.65879786,1,1,1
2279251,2263063,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,GOGI NARA,41.9951771,-87.69970469,0,0,3
2279212,2652370,7,0,0,1,0,2,4,0,License,Risk 1 (High),Pass,HILLTOP FAMILY RESTAURANT,41.97592671,-87.69904569,1,1,1
2279221,2419423,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,HILLTOP,41.97592671,-87.69904569,0,0,3
2279233,28491,3,0,0,0,0,1,1,1,Canvass,Risk 2 (Medium),Pass w/ Conditions,WHITE CASTLE,42.01865151,-87.80669988,1,1,1
2269177,29031,1,0,1,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,STEPHEN  DECATUR  SCHOOL,42.00930696,-87.70465502,1,1,1
2279295,2205276,7,0,1,1,0,1,2,0,Canvass,Risk 1 (High),Pass,RUSH UNIVERSITY MEDICAL CENTER,41.87503334,-87.668753,1,1,1
2279268,2008723,6,1,0,2,0,0,3,0,Complaint,Risk 1 (High),Fail,JAMAICA JERK VILLA,41.75054754,-87.64304964,1,0,0
2279218,2637085,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass w/ Conditions,"KEVIN FOOD & LIQUOR, LLC",41.80842908,-87.69182762,1,1,1
2279262,2219965,11,3,1,3,0,3,1,0,Canvass,Risk 2 (Medium),Fail,BEAVERS COFFEE & DONUTS,41.88418751,-87.64111967,1,1,0
2269197,2632296,0,0,0,0,0,0,0,0,License,Risk 2 (Medium),Not Ready,WINESTYLES,41.9940438,-87.80211988,0,0,3
2269199,2632295,0,0,0,0,0,0,0,0,License,Risk 2 (Medium),Not Ready,WINESTYLES,41.9940438,-87.80211988,0,0,3
2279223,2002814,2,0,0,0,0,1,1,0,Canvass,Risk 2 (Medium),Pass,Mc DONALDS,41.73986052,-87.7214563,1,1,1
2269207,1816306,5,2,1,0,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,HUBBLE HOOKAH,41.94011194,-87.80696856,1,1,1
2279272,2027214,8,2,1,0,0,2,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,A. P. DELI & GRILL VIII,41.74992094,-87.68348562,1,1,1
2279228,2363775,0,0,0,0,0,0,0,0,Canvass,Risk 3 (Low),Out of Business,"KEVIN GROCERY & LIQUOR, LTD.",41.80842908,-87.69182762,0,0,3
2269172,1979845,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,RESERVOIR,41.96192664,-87.65172031,0,0,3
2269170,1986871,17,5,4,1,0,4,2,0,Canvass,Risk 1 (High),Fail,ETHIOPIAN DIAMOND II RESTAURANT,42.01881279,-87.67592023,1,0,0
2269165,2447181,4,1,0,1,0,0,2,0,Canvass Re-Inspection,Risk 1 (High),Fail,SYMPHONY OF BEVERLY,41.7354034,-87.69625291,1,1,0
2269173,2529016,8,1,2,0,0,1,4,0,License,Risk 1 (High),Fail,BRIGHTER MINDS ACADEMY,41.97038297,-87.72794266,1,0,0
2269169,2113649,13,5,2,0,0,3,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,VEGETARIAN EXPRESS JUICE BAR,41.9381815,-87.64906968,1,1,1
2269166,2379489,14,4,2,3,0,3,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,EL CARRITO,41.99081142,-87.70784158,1,1,1
2269171,2284574,7,2,1,1,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,LOVING HEART,41.96193036,-87.65148394,1,1,1
2269167,2254274,6,3,1,1,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,THE DUCK INN,41.84453129,-87.66011645,1,1,1
2269168,2464327,7,2,1,0,0,0,3,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,ROSATI'S PIZZA,41.69168161,-87.70043191,1,1,1
2269119,46371,2,0,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,KING COLLEGE PREP HIGH SCHOOL,41.81369471,-87.60383761,1,1,1
2269143,1404354,3,0,1,0,0,1,1,0,Canvass,Risk 1 (High),Fail,Chipotle Mexican Grill,42.00259638,-87.6609322,1,1,0
2269096,2555445,1,0,0,0,0,1,0,0,Canvass,Risk 2 (Medium),Pass,STAN'S DONUTS & COFFEE,41.88525978,-87.62434106,1,1,1
2269110,2215702,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,YMCA GARFILED FAMILY DEVELOPMENT CENTER,41.88116608,-87.7108666,1,1,1
2269098,2637040,2,0,1,0,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,SPILT  MILK,41.92491767,-87.69735362,1,1,1
2015569,76943,10,2,1,0,0,4,2,1,Canvass Re-Inspection,Risk 1 (High),No Entry,ORIENTAL CHEF,41.73592705,-87.64616369,0,0,3
2269144,2646957,9,1,2,2,0,3,1,0,License,Risk 2 (Medium),Fail,EASY SNACK,41.90952776,-87.74516846,0,0,0
2269120,2548813,4,2,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,AFC Sushi @ Tony's Finer Foods,41.93866932,-87.76777554,1,1,1
2269114,2313619,8,1,1,3,0,2,1,0,Short Form Complaint,Risk 1 (High),Fail,MARIANO'S,41.96892624,-87.67458649,1,0,0
2269137,2049907,5,1,2,0,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,SUBWAY,41.70630133,-87.70063466,1,1,1
2269116,2442865,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,YMCA OF METROPOLITAN CHICAGO,41.87669112,-87.65317662,0,0,3
2269095,2256362,1,0,0,0,0,1,0,0,Canvass,Risk 1 (High),Pass,PREMIER CATERING & EVENTS/PREMIER ROLLIN BBQ,41.79770707,-87.74869426,1,1,1
2269106,29131,1,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,Hawthorne Elementary,41.94228994,-87.65767253,1,1,1
2269124,2652364,1,0,0,0,0,0,1,0,License,Risk 2 (Medium),Pass,GARRETT POPCORN,41.88506739,-87.62433404,1,1,1
2269101,24421,2,0,0,0,0,0,2,0,Canvass,Risk 1 (High),Pass,McClellan,41.82998962,-87.64106579,1,1,1
2269155,2309057,18,2,3,1,0,0,10,0,Canvass,Risk 1 (High),Pass w/ Conditions,CHEESIE'S PUB & GRUB,41.90673205,-87.67153598,1,1,1
2269142,2647711,2,0,0,0,0,0,2,0,License,Risk 3 (Low),Pass,A.N.K. MARKET,41.88529263,-87.71128591,1,1,1
2269156,2647734,0,0,0,0,0,0,0,0,License,Risk 2 (Medium),Pass,HAROLDS CHICKEN,41.72698503,-87.66266701,1,1,1
2269160,2125299,1,1,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,PANDA EXPRESS,41.87534754,-87.62747295,1,1,1
2269091,2215705,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,HIGH RIDGE YMCA,42.01236867,-87.69125944,1,1,1
2269107,2652665,0,0,0,0,0,0,0,0,License,Risk 1 (High),No Entry,WINGSTOP,41.99402794,-87.71352801,0,0,3
2269130,2364211,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,GARRETT POPCORN,41.88454011,-87.62430852,0,0,3
2269126,2528906,3,2,1,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,PIZZA HUT,41.88199434,-87.63975868,1,1,1
2269149,2458452,13,3,2,2,0,2,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,LM CATERING,41.88513125,-87.67563716,1,1,1
2269103,11254,12,0,3,3,1,1,3,0,Canvass,Risk 1 (High),Fail,MOTHER MCAULEY HIGH SCHOOL,41.71314689,-87.71531465,0,0,0
2269159,2002747,4,2,1,0,0,0,0,1,Canvass,Risk 1 (High),Pass w/ Conditions,SUBWAY,41.83012507,-87.66570582,1,1,1
2269146,2636550,4,1,1,1,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,THREE LEGGED TACOS,42.01242825,-87.69986135,1,1,1
2269136,31749,4,2,1,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CIPRIANI'S PIZZA,41.7780377,-87.76816656,1,1,1
2269113,2646800,2,0,1,0,0,1,0,0,License,Risk 3 (Low),Fail,MI VAQUITA,41.90233166,-87.74045894,1,1,0
2269093,2470303,9,0,2,1,0,3,2,0,Canvass,Risk 1 (High),Fail,LATIN SCHOOL OF CHICAGO UPPER SCHOOL,41.91108516,-87.63125958,1,0,0
2269100,1544705,3,0,1,0,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,ALINEA,41.91348383,-87.64820624,1,1,1
2269139,2506983,0,0,0,0,0,0,0,0,Canvass,Risk 3 (Low),Out of Business,YNK FOOD MART,41.88529263,-87.71128591,0,0,3
2269147,2320371,4,1,1,0,0,0,2,0,Canvass,Risk 1 (High),Fail,TACO BELL,41.88199434,-87.63975868,1,1,0
2269111,1801885,8,0,1,1,0,3,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,POTBELLY SANDWICH WORKS,41.8817421,-87.64141939,1,1,1
2269094,2642267,3,0,1,0,0,0,2,0,License,Risk 3 (Low),Fail,BOOMBOX CHICAGO,41.8979196,-87.66748974,1,1,0
2269162,1898470,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,Jimmy Johns,41.90380601,-87.63058113,1,1,1
2269157,2458546,12,3,1,2,1,2,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CLARKE'S ROGERS PARK,41.99913745,-87.66051584,1,1,1
2269140,2137941,5,2,1,0,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,GEORGINOS PIZZA,41.77787774,-87.76508771,1,1,1
2269105,1823689,6,2,1,0,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,RITZ-CARLTON WATER TOWER,41.89770258,-87.62346196,1,1,1
2269125,22351,3,1,1,0,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,WILLIAM BROWN ELEMENTARY SCHOOL,41.88298698,-87.67071879,1,1,1
2269129,10916,4,0,1,0,0,0,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,ALEXANDER'S RESTAURANT,41.99439118,-87.67029582,1,1,1
2269154,2068942,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,PASTEUR,41.98251414,-87.65989035,0,0,3
2269161,2405953,3,1,0,0,0,0,2,0,Canvass,Risk 1 (High),Pass,WENDY'S,41.90948219,-87.74869831,1,1,1
2269132,2215710,2,0,0,0,0,0,2,0,License,Risk 1 (High),Pass,YMCA ORR FAMILY DEVELOPMENT CENTER,41.89444828,-87.72620305,1,1,1
2269115,2299346,10,4,2,0,0,1,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,GT'S,41.97240586,-87.7282915,1,1,1
2269152,2411114,8,0,0,2,0,4,2,0,Complaint Re-Inspection,Risk 1 (High),Pass,DON FRESCO,41.874505,-87.64046641,1,1,1
2269097,2299015,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,ORD PIZZERIA,41.96147702,-87.66957103,0,0,3
2269135,2379985,4,0,0,0,1,1,2,0,Canvass,Risk 1 (High),Pass,TEXAS DE BRAZIL,41.89107855,-87.62210194,1,1,1
2269109,2262528,1,0,0,0,0,1,0,0,Canvass,Risk 1 (High),Pass,"MAC One Midway LLC./PREMIER CATERING & EVENTS, LLC",41.79770707,-87.74869426,1,1,1
2269112,2125277,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,PALETERIA Y NEVERIA LA MICHOACANA,41.81761759,-87.69825775,0,0,3
2269150,84375,10,3,1,0,0,3,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,ANDIES RESTAURANT,41.97777963,-87.66821033,1,1,1
2269108,2404658,18,1,1,4,0,4,6,0,Canvass,Risk 1 (High),Pass w/ Conditions,PHO NAN LUA,41.99567001,-87.7126646,1,1,1
2269164,2583156,2,0,0,0,0,0,1,1,Complaint Re-Inspection,Risk 1 (High),Fail,JERK TACO MAN,41.75388249,-87.62448276,1,0,0
2269158,1843822,7,2,2,0,0,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,ILLINOIS COLLEGE OF OPTOMETRY CAFETERIA,41.83528216,-87.6232012,1,1,1
2269104,2204272,8,0,1,1,0,3,3,0,Canvass,Risk 1 (High),Fail,THE ATRIUM,42.01143331,-87.66702076,1,1,0
2269138,3708845,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,ACERO ROBERTO CLEMENTE ELEMENTARY SCHOOL,41.91793654,-87.78786686,1,1,1
2269148,2641997,3,1,1,0,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,CAFE TOLA,41.89244528,-87.63275537,1,1,1
2269131,22003,15,3,3,2,0,1,4,0,Canvass,Risk 1 (High),Pass w/ Conditions,PIZZA CAPRI,41.91377696,-87.64821309,1,1,1
2269121,2442865,5,0,0,1,0,3,1,0,License,Risk 1 (High),Fail,THE YMCA EARLY LEARNING DEMONSTRATION CENTER,41.87669112,-87.65317662,1,0,0
2269128,2224959,3,1,2,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,ST. CHRISTINA SCHOOL,41.69322465,-87.70472899,1,1,1
2269117,1515562,7,3,1,0,0,1,2,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,7-ELEVEN,41.98337676,-87.71391166,1,1,1
2269092,70232,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,Skinner Branch (Sousa),41.87830747,-87.65443987,1,1,1
2269141,4190,10,2,1,1,1,1,3,0,Canvass,Risk 1 (High),Fail,STAR OF SIAM,41.89076289,-87.62754901,0,0,0
2269145,2245326,4,2,0,0,0,1,1,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,SUPERMERCADO RIVERA,41.80058538,-87.73208608,1,1,1
2269102,2204698,4,0,1,0,0,0,3,0,Suspected Food Poisoning Re-inspection,Risk 1 (High),Pass w/ Conditions,FAIRMONT CARE CENTER,41.97358937,-87.7280295,1,1,1
2269099,1142451,7,0,0,1,0,2,4,0,Short Form Complaint,Risk 1 (High),Pass,JEWEL FOOD  STORE # 3345,41.86672435,-87.62596115,1,1,1
2269151,1883543,10,2,2,2,0,1,1,0,Canvass,Risk 1 (High),Fail,BITES ASIAN TAPAS & SUSHI,41.94216017,-87.65228987,1,1,0
2269134,7546,7,1,0,2,0,1,1,0,Complaint,Risk 1 (High),Fail,SUPER MERCADO EL GUERRO,41.80847124,-87.66745451,1,0,0
2269118,2646804,2,2,0,0,0,0,0,0,License,Risk 2 (Medium),Fail,MI VAQUITA,41.90233166,-87.74045894,1,1,0
2269122,2647666,8,1,3,1,1,2,0,0,License,Risk 1 (High),Fail,CRUSHED PIZZERIA,41.96147702,-87.66957103,0,0,0
2015568,23911,1,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,HURLEY SCHOOL,41.7667583,-87.71950804,1,1,1
2269133,2647099,3,2,1,0,0,0,0,0,License,Risk 2 (Medium),Pass w/ Conditions,JOHN + PAT ANDERSON'S CAFE,41.83692177,-87.62878938,1,1,1
2269153,2483301,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,"HOUSE OF KIDDS CHILD CARE & LEARNING CENTER, INC",41.74053594,-87.71687659,1,1,1
2269005,23961,1,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,JUNGMAN ELEMENTARY,41.85810053,-87.65233933,1,1,1
2269018,2549079,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,CICS WEST BELDEN CAMPUS,41.92167549,-87.77671136,0,0,3
2269044,11030,4,0,1,0,0,1,2,0,Canvass,Risk 1 (High),Pass,KINCADE'S,41.91822112,-87.65297305,1,1,1
2269052,2517704,8,1,1,0,0,2,3,1,Canvass Re-Inspection,Risk 1 (High),Fail,THAI SPOON AND SUSHI,41.87434627,-87.62584808,1,0,0
2269080,2647056,3,0,1,0,0,0,2,0,License Re-Inspection,Risk 2 (Medium),No Entry,"W2005 CMK REALTY, L.L.C.",41.74343077,-87.63188803,0,0,3
2269071,53945,6,2,1,0,1,2,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,FADO IRISH PUB,41.89173502,-87.63120169,1,1,1
2269049,2511628,13,2,4,1,1,2,2,0,Canvass,Risk 1 (High),Fail,BRACKET ROOM,41.86502021,-87.64670786,0,0,0
2269012,2652423,17,3,3,2,0,4,5,0,License,Risk 1 (High),Fail,EL TEXCAL RESTAURANT,41.96843111,-87.72076005,0,0,0
2269083,2192852,8,3,0,0,0,2,3,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,NORTHERN CITY,41.83816408,-87.64554886,1,1,1
2269076,2262504,9,2,2,2,0,2,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,LAO SZE CHUAN,41.89168852,-87.62430718,1,1,1
2269048,2575042,10,1,1,1,0,3,2,1,Canvass Re-Inspection,Risk 1 (High),Fail,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,41.94002724,-87.65373273,1,0,0
2269074,43981,7,4,1,0,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,SUBWAY SANDWICHES,41.87995707,-87.64128,1,1,1
2269034,2470306,5,0,1,2,0,0,1,0,Canvass,Risk 1 (High),Fail,LATIN SCHOOL OF CHICAGO MIDDLE SCHOOL,41.91108515,-87.6306321,1,1,0
2269031,2398386,9,4,1,0,0,0,3,0,Canvass,Risk 1 (High),Fail,BAND OF BOHEMIA,41.96735785,-87.67481912,1,0,0
2269073,2309057,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,CHEESIE'S PUB & GRUB,41.90673205,-87.67153598,0,0,3
2269016,2447181,5,1,0,1,0,0,3,0,Canvass,Risk 1 (High),Fail,SYMPHONY OF BEVERLY,41.7354034,-87.69625291,1,1,0
2269087,2353971,11,2,2,1,0,1,4,0,Canvass,Risk 1 (High),Pass w/ Conditions,ANTIQUE TACO,41.90642912,-87.67151421,1,1,1
2269026,2560782,1,0,1,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,THE GODDARD SCHOOL CHICAGO,41.91794383,-87.65694753,1,1,1
2269059,2093889,12,3,1,1,1,1,4,0,Complaint,Risk 1 (High),Pass w/ Conditions,LA PERLA TAPATIA,41.90997648,-87.70907872,0,1,1
2269015,1678004,8,4,1,0,0,3,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,Big Hill Bar & Grill,41.98292525,-87.71161309,1,1,1
2269036,1980935,11,2,2,0,0,3,4,0,Canvass Re-Inspection,Risk 2 (Medium),Fail,RAHMAT GROCERY & ZAHIBA HALAL MEAT,41.99792361,-87.68495311,1,1,0
2269053,2397933,11,2,0,1,1,3,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,THE CURRAGH IRISH PUB,42.00297832,-87.81624173,0,1,1
2269009,2321025,7,2,1,2,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,KAFECITO,41.84437538,-87.72357897,1,1,1
