license_,aka_name,latitude,longitude,avg_violations,times_inspected,binary_results,model_prediction,logistic_model_prediction
4978,GERTIE'S ICE CREAM/LINDY'S CHILI,41.75504428,-87.72231551,9,1,1,0,0
2589784,ASTER HALL,41.8992486,-87.62427498,4,1,1,1,1
2204373,THE WATERFORD,42.01757052,-87.66538488,9.5,2,1,0,0
1982068,MARIANO AZUELA ELEMENTARY,41.77105158,-87.73992325,0,1,1,0,0
2631368,DALEY'S RESTAURANT,41.78055964,-87.60578666,3.5,2,1,0,0
10229,CHICKEN INN,42.01807882,-87.80697947,9,1,1,1,1
2271391,CASA YARI,41.92479632,-87.71012068,10,1,1,0,0
1648410,MORELIA SUPERMARKET #2,41.93140629,-87.74793697,9,1,1,0,0
2035,ESPERANZA SCHOOL,41.89162413,-87.66853216,8,2,2,0,0
25681,ALESSANDRO VOLTA ELEMENTARY,41.97160605,-87.72464139,3.5,2,2,1,1
2642005,EINSTEIN BAGELS/ DECOLORES,41.78932932,-87.74164564,0,2,1,0,0
2529849,KITCHEN 17,41.93864794,-87.64449909,7,1,1,0,0
2630672,LUELLA'S GOSPEL BIRD,41.91804839,-87.67748461,11,3,2,0,0
2642004,EINSTEIN BAGELS/ DECOLORES,41.78932932,-87.74164564,3,4,1,0,0
2583156,JERK TACO MAN,41.75388249,-87.62448276,10.4,5,1,0,0
35634,GIORDANO'S PIZZA,41.95296188,-87.77541371,1,2,1,1,1
2483905,ALBA'S RESTAURANT,41.89586445,-87.67319973,8,1,1,1,1
22321,Bridge Elementary School,41.94915063,-87.79870722,4,1,1,0,0
1943409,LAS ISLAS MARIAS,41.84785765,-87.72479531,4,2,1,0,0
53111,Manley (H/S),41.87091163,-87.69988652,6.5,2,1,0,0
2527657,STEM MAGNET ACADEMY,41.86860344,-87.66496329,1.5,2,2,2,1
2574611,LA CASA DEL PUEBLO,41.85694295,-87.66211998,9,1,1,1,1
3024713,LAWRENCE HALL YOUTH SERVICE THERAPEUTIC SCHOOL,41.96950446,-87.70041352,7,2,1,0,0
2496691,LAWRENCE'S FISH & SHRIMP,41.73527725,-87.70330473,5,1,1,0,0
2617034,MARKET CREATIONS,41.88323435,-87.63664906,10,1,1,0,0
1381397,FAMILY DOLLAR #5630,41.74787838,-87.64410803,6,2,2,2,1
2202338,TAQUERIA SABOR Y SAZON,41.8545692,-87.66413574,7,1,1,0,0
2243639,ST. PROCOPIUS SCHOOL,41.85898336,-87.65753444,2,1,1,1,1
3953,TEL AVIV RESTAURANT INC,41.99719738,-87.69948056,13,1,1,1,1
30081,FREDERICK STOCK ELEMENTARY SCHOOL,42.0168639,-87.81420664,3,2,2,2,1
40530,DUNKIN DONUTS,42.0116069,-87.80678668,3.666666667,3,1,0,0
2125189,AL'S BEEF,41.93221699,-87.68803328,4,1,1,0,0
27121,VINCI,41.91377314,-87.64850695,11,1,1,1,1
2495714,CAFE TOLA II,41.94267996,-87.69806831,6,1,1,0,0
1868847,PHO  VIET,41.97270689,-87.65962161,8,2,1,0,0
24531,JAMES MONROE ELEMENTARY,41.92996135,-87.71921246,8,1,1,1,1
1992060,SABLE/ BANQUET,41.89105524,-87.62789763,0,1,1,1,1
2631929,DONA NATYS TACOS,41.89587067,-87.67282139,10,2,1,0,0
2458231,TONY'S CHINESE & AMERICAN RESTAURANT,41.92229033,-87.78469456,6.333333333,3,2,0,0
2511317,ABC LEARNING CENTER II,41.70779696,-87.64300414,1,1,1,0,0
3228661,DANIEL S.WENTWORTH (MAIN),41.76510322,-87.6582125,2.5,2,1,0,0
1543762,POTBELLY SANDWICH WORKS,41.8691916,-87.66401334,8.5,2,1,0,0
2642181,BROWN BAG SEAFOOD CO.,41.88508946,-87.63840559,1.5,2,1,1,1
8601,WALDO COONEY'S PIZZA,41.69189208,-87.68169804,7,1,1,0,0
2263707,CHEESIE'S PUB & GRUB,41.85045102,-87.65879786,1,2,1,0,0
2536562,DUNKIN DONUTS,41.96820018,-87.71320847,6,1,1,0,0
43956,PORETTA'S RESTAURANT,41.94759578,-87.76696294,1.5,2,1,0,0
1980935,RAHMAT GROCERY & ZAHIBA HALAL MEAT,41.99792361,-87.68495311,5,3,1,2,1
1422751,STARBUCKS COFFEE,41.9923449,-87.7103231,7,2,2,2,1
2563681,THAI THANK YOU,41.9409191,-87.66968717,6,1,1,0,0
2457434,FIVE GUYS BURGERS & FRIES,41.881163,-87.64131725,4,1,1,0,0
2551222,ALOHA POKE,41.92555288,-87.64951548,6,1,1,0,0
28038,TAI WAH GROCERY,41.8521272,-87.632144,7,2,1,0,0
25693,ROSEBUD CAFE,41.86940905,-87.66419709,8,1,1,0,0
2093573,NINO'S,41.88008392,-87.64099078,9,1,1,0,0
2246700,DOC B'S FRESH KITCHEN,41.90009663,-87.62535934,6,1,1,1,1
2653041,BULL DOG  BAKERY II,41.93964661,-87.69847901,5,1,1,0,0
3240688,IDA B WELLS,41.82732778,-87.61978251,0,1,1,1,1
2359271,FIRECAKES TRUCK,41.89013639,-87.63065655,0,1,1,1,1
1992050,SABLE/ BANQUET,41.89105524,-87.62789763,6,1,1,0,0
2405622,DUNKIN DONUTS & BASKIN ROBBINS,41.7828162,-87.68388599,2.5,2,2,0,0
2437109,SANDARBAN'S FISH BAZAAR,41.99792158,-87.6850748,8.666666667,3,1,0,0
47091,Chicago Agricultural  (H/S),41.69119388,-87.71773863,7,3,2,0,0
2224978,SAINT CAJETAN,41.68968307,-87.68305505,10.5,2,2,1,1
1969664,P & S Meats,42.01825599,-87.80713467,10,1,1,0,0
3228640,DANIEL S. WENTWORTH ANNEX,41.76654255,-87.65885836,3,2,1,0,0
23045,STARBUCKS COFFEE,41.90381264,-87.6300569,3,2,2,0,0
1969388,CHICAGO' S DOG HOUSE,41.92555423,-87.64943871,5,1,1,0,0
2542650,WAHMEI FOOD CORP,41.84886789,-87.63178011,5.5,2,2,0,0
2447181,SYMPHONY OF BEVERLY,41.7354034,-87.69625291,3.5,4,1,1,1
2211553,Paleteria Reina De Sabores,41.96838058,-87.70420549,1,1,1,0,0
2363821,"ASIAN CHOPSTICKS, INC",41.86753929,-87.62612469,15,1,1,0,0
2627386,OCEAN PRIME,41.8881139,-87.6251724,0,1,1,1,1
2510745,KITCHEN AND CAFE,41.8941336,-87.61817915,5,1,1,0,0
2225361,MILES DAVIS MAGNET ELEMENTARY,41.77093926,-87.66655888,1,2,1,1,1
2275647,JEWISH DAY SCHOOL,41.80019823,-87.5855604,4,2,2,0,0
2637085,"KEVIN FOOD & LIQUOR, LLC",41.80842908,-87.69182762,0,1,1,0,0
2631125,GASLIGHT,41.92682183,-87.64138598,0,1,1,0,0
1122790,VITO & NICKS,41.73932941,-87.72143966,2,2,1,0,0
16739,FRANCO'S RISTORANTE,41.83831429,-87.63416683,2,1,1,0,0
2647137,BELLA! BACINO'S,41.88692341,-87.62538653,1,1,1,0,0
2464259,GO! GROCER,41.95377406,-87.64806068,3.666666667,3,1,0,0
1816306,HUBBLE HOOKAH,41.94011194,-87.80696856,2.5,2,1,1,1
2516916,D'AGOSTINOS PIZZA,41.9469642,-87.6636616,9,2,2,0,0
2204244,BIRCHWOOD PLAZA,42.01829851,-87.66685818,12,1,1,0,0
2647287,BASIL CAMPUS SCHOOL,41.79407037,-87.67023496,0,1,1,1,1
2555660,AZTEC DAVE'S FOOD TRUCK,41.85045102,-87.65879786,4.5,2,1,0,0
29031,STEPHEN  DECATUR  SCHOOL,42.00930696,-87.70465502,1,1,1,1,1
2652807,BREAD BASKET,41.93873632,-87.74546811,9,1,1,0,0
2647110,GORDO'S TAMALES,41.79357208,-87.69431304,0,2,1,0,0
783,PORRETTA'S BANQUETS,41.94827472,-87.7669845,4,2,1,0,0
2341236,PEET'S COFFEE & TEA,41.89223372,-87.64061574,0,1,1,0,0
2271575,AZTEC DAVES FOOD TRUCK,41.85045102,-87.65879786,4,2,1,0,0
2652664,KAATHIS,41.923574,-87.64593223,4.666666667,3,2,0,0
2205276,RUSH UNIVERSITY MEDICAL CENTER,41.87503334,-87.668753,7,1,1,0,0
26701,FAIRFIELD ACADEMY,41.78086789,-87.69207758,2,2,1,0,0
1649352,CORNER BAKERY CAFE,41.88199434,-87.63975868,4,2,1,1,1
11180,RUSH UNIVERSITY MEDICAL CENTER,41.87409301,-87.66925602,5,1,1,0,0
2631124,GASLIGHT,41.92682183,-87.64138598,4,1,1,0,0
1694688,EPPLES RESTAURANT,41.8673415,-87.64141414,18,1,1,1,1
2652683,MI LINDA COSTA CHICA,41.92416136,-87.76045394,2.666666667,3,2,0,0
25152,JOSEPHINE'S COOKIN',41.75125344,-87.6134891,13,2,2,0,0
2437541,WARM BELLY BAKERY,41.88045242,-87.65629906,6,1,1,1,1
2294209,SAKURA KARAOKE BAR,41.85294484,-87.63322445,6,2,2,0,0
2630959,RHAPSODY,41.97342006,-87.65508564,0.5,2,1,1,1
1383262,LILY SUPERMARKET,41.7159162,-87.53513061,10.5,2,2,0,0
2002814,Mc DONALDS,41.73986052,-87.7214563,2.25,4,1,0,0
2046680,ANNUNCIATA SCHOOL,41.69193963,-87.53205799,6,2,1,0,0
24711,Norwood Park Elementary School,41.98818136,-87.80299207,2,1,1,0,0
2652370,HILLTOP FAMILY RESTAURANT,41.97592671,-87.69904569,3.5,2,1,1,1
2220904,STREETERVILLE PIZZERIA & TAP,41.89252476,-87.61813383,9,2,2,0,0
51091,Clemente Comm  (H/S),41.90262318,-87.68686934,14.5,2,2,0,0
2646462,WASHINGTON PARK (NORTH),41.78388858,-87.62169999,1,2,1,0,0
2008723,JAMAICA JERK VILLA,41.75054754,-87.64304964,4,2,2,2,1
2320371,TACO BELL,41.88199434,-87.63975868,2,2,1,0,0
1492279,HOME BAKERY & FESTIVALS,41.93417846,-87.71739692,5,1,1,0,0
2510601,SWANSON'S DELI &  BEVERLY RITZ CATERING,41.70648711,-87.68230268,11,1,1,0,0
2340636,HB HOME BISTRO,41.94378575,-87.64952689,3.5,2,1,0,0
2575042,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,41.94002724,-87.65373273,8.25,4,2,0,0
2646483,THAI SPOON AND SUSHI,41.87434627,-87.62584808,9.5,2,1,0,0
2027214,A. P. DELI & GRILL VIII,41.74992094,-87.68348562,8,1,1,0,0
1044714,CHIPOTLE MEXICAN GRILL,41.90383566,-87.62882611,2,2,2,2,1
1143174,A-MI-THA RESTAURANT,41.99402273,-87.78453052,11,1,1,0,0
2506646,TAQUERIA LA CIUDAD INC,41.80293871,-87.66467188,15,1,1,1,1
2185066,BOSS BAR,41.88990488,-87.63122455,6,1,1,0,0
2601787,REBEL AND RYE TAVERN,41.89130156,-87.64697029,1,1,1,1,1
40530,DUNKIN DONUTS,42.0116069,-87.80678668,3.666666667,3,2,2,2
2419423,HILLTOP,41.97592671,-87.69904569,7,3,1,0,0
1948193,SUBWAY,41.87679744,-87.63325591,9,2,2,0,0
2647154,CHARLY'S BURGERS,41.92304436,-87.74641601,6.5,2,2,1,1
26609,LA FERIA GROCERY,41.71891216,-87.5511743,4.5,2,1,0,0
2046675,SACRED HEART SCHOOL,41.72102145,-87.55348266,2,2,1,1,1
2652870,MOON FOOD MARKET,41.75106282,-87.61168431,3.5,2,2,1,1
3076641,ST. JOHN FISHER,41.70804017,-87.68922181,8,2,2,2,1
2647136,BELLA! BACINO'S,41.88692341,-87.62538653,8,1,1,0,0
2637083,"KEVIN FOOD & LIQUOR, LLC",41.80842908,-87.69182762,1,1,1,0,0
2627385,OCEAN PRIME,41.8881139,-87.6251724,2,1,1,0,0
7056,PEPE'S RESTAURANT,41.79213996,-87.79766862,13,1,1,0,0
2636681,HARMONY PALACE,41.84905238,-87.63207692,0,1,1,0,0
2517704,THAI SPOON AND SUSHI,41.87434627,-87.62584808,6.5,4,1,0,0
2076658,THRESHOLD SCHOOL,41.95838817,-87.6815593,0,1,1,0,0
28491,WHITE CASTLE,42.01865151,-87.80669988,3,1,1,0,0
2549860,IDOF FRESH MEDITERRANIAN,42.00179879,-87.66090125,5.75,4,1,0,0
2083631,Paleteria Reina De Sabores,41.96838058,-87.70420549,4,1,1,0,0
30859,J & A ORIENTAL FOOD MART,41.92379935,-87.77063324,8.666666667,3,1,0,0
4169,THE FUDGE POT,41.91012979,-87.63482528,3.5,2,2,0,0
2631036,GALIT,41.92611888,-87.64949251,0,2,2,0,0
2631035,GALIT,41.92611888,-87.64949251,0.5,2,2,1,1
2510746,ARGO TEA,41.8941336,-87.61817915,0,1,1,0,0
2564571,AMERICAN WILDBURGER,41.88199434,-87.63975868,10,1,1,1,1
2219965,BEAVERS COFFEE & DONUTS,41.88418751,-87.64111967,8,2,2,0,0
2621281,CMM FOOD SERVICES@DALEY COLLEGE CAFETERIA,41.75687639,-87.72232174,3.5,2,1,0,0
50496,SPARTAN BROS,42.01110982,-87.80678967,6,1,1,1,1
2278957,WINGSTOP,41.93710698,-87.72698208,7,1,1,0,0
2647297,CICS WRIGHTWOOD CAMPUS,41.74536617,-87.69265107,2.5,2,2,0,0
1142567,AMARIND'S RESTAURANT,41.90912363,-87.79574987,5.333333333,3,1,1,1
2631126,GASLIGHT,41.92682183,-87.64138598,0,1,1,0,0
2437540,WARM BELLY BAKERY,41.88044769,-87.65660204,6,1,1,0,0
26898,VEE-VEE'S AFRICAN RESTAURANT,41.99551564,-87.66058139,6.666666667,3,1,0,0
1964658,CURTIS ELEMENTARY  SCHOOL,41.68544575,-87.62166148,5,2,1,0,0
2379489,EL CARRITO,41.99081142,-87.70784158,14,1,1,1,1
2113649,VEGETARIAN EXPRESS JUICE BAR,41.9381815,-87.64906968,6.5,2,1,0,0
2254274,THE DUCK INN,41.84453129,-87.66011645,3,2,1,2,1
1986871,ETHIOPIAN DIAMOND II RESTAURANT,42.01881279,-87.67592023,14.33333333,3,2,0,0
2284574,LOVING HEART,41.96193036,-87.65148394,7,1,1,0,0
2447181,SYMPHONY OF BEVERLY,41.7354034,-87.69625291,3.5,4,2,0,0
2529016,BRIGHTER MINDS ACADEMY,41.97038297,-87.72794266,4,2,2,1,1
2464327,ROSATI'S PIZZA,41.69168161,-87.70043191,13.33333333,3,1,0,0
2404658,PHO NAN LUA,41.99567001,-87.7126646,18,1,1,0,0
2320371,TACO BELL,41.88199434,-87.63975868,2,2,2,0,0
11254,MOTHER MCAULEY HIGH SCHOOL,41.71314689,-87.71531465,7.5,2,2,0,0
2647099,JOHN + PAT ANDERSON'S CAFE,41.83692177,-87.62878938,3,1,1,0,0
22351,WILLIAM BROWN ELEMENTARY SCHOOL,41.88298698,-87.67071879,3.5,2,1,0,0
2646800,MI VAQUITA,41.90233166,-87.74045894,1,2,2,0,0
2548813,AFC Sushi @ Tony's Finer Foods,41.93866932,-87.76777554,4,1,1,0,0
2647666,CRUSHED PIZZERIA,41.96147702,-87.66957103,3,3,2,0,0
2642267,BOOMBOX CHICAGO,41.8979196,-87.66748974,3,1,2,0,0
1404354,Chipotle Mexican Grill,42.00259638,-87.6609322,2.5,2,2,0,0
2002747,SUBWAY,41.83012507,-87.66570582,4,1,1,0,0
2379985,TEXAS DE BRAZIL,41.89107855,-87.62210194,4,1,1,0,0
1898470,Jimmy Johns,41.90380601,-87.63058113,2.5,2,1,0,0
70232,Skinner Branch (Sousa),41.87830747,-87.65443987,3,2,1,0,0
2636550,THREE LEGGED TACOS,42.01242825,-87.69986135,4,1,1,1,1
2646804,MI VAQUITA,41.90233166,-87.74045894,1,2,2,0,0
2256362,PREMIER CATERING & EVENTS/PREMIER ROLLIN BBQ,41.79770707,-87.74869426,0.5,2,1,0,0
2458452,LM CATERING,41.88513125,-87.67563716,13,1,1,0,0
46371,KING COLLEGE PREP HIGH SCHOOL,41.81369471,-87.60383761,2,1,1,1,1
2204698,FAIRMONT CARE CENTER,41.97358937,-87.7280295,9,2,1,0,0
2262528,"MAC One Midway LLC./PREMIER CATERING & EVENTS, LLC",41.79770707,-87.74869426,1,1,1,1,1
2641997,CAFE TOLA,41.89244528,-87.63275537,1,3,1,1,1
2215702,YMCA GARFILED FAMILY DEVELOPMENT CENTER,41.88116608,-87.7108666,0,1,1,1,1
1544705,ALINEA,41.91348383,-87.64820624,1.5,2,1,0,0
2528906,PIZZA HUT,41.88199434,-87.63975868,3,1,1,0,0
2215710,YMCA ORR FAMILY DEVELOPMENT CENTER,41.89444828,-87.72620305,2,1,1,0,0
2215705,HIGH RIDGE YMCA,42.01236867,-87.69125944,0,1,1,1,1
2555445,STAN'S DONUTS & COFFEE,41.88525978,-87.62434106,1,1,1,1,1
3708845,ACERO ROBERTO CLEMENTE ELEMENTARY SCHOOL,41.91793654,-87.78786686,0.5,2,1,0,0
10916,ALEXANDER'S RESTAURANT,41.99439118,-87.67029582,2,2,1,0,0
2204272,THE ATRIUM,42.01143331,-87.66702076,6.5,2,2,0,0
23911,HURLEY SCHOOL,41.7667583,-87.71950804,1,1,1,0,0
2483301,"HOUSE OF KIDDS CHILD CARE & LEARNING CENTER, INC",41.74053594,-87.71687659,1,2,1,0,0
2224959,ST. CHRISTINA SCHOOL,41.69322465,-87.70472899,3,1,1,0,0
2637040,SPILT  MILK,41.92491767,-87.69735362,2,1,1,0,0
4190,STAR OF SIAM,41.89076289,-87.62754901,9.5,2,2,0,0
2405953,WENDY'S,41.90948219,-87.74869831,3,1,1,0,0
1801885,POTBELLY SANDWICH WORKS,41.8817421,-87.64141939,4,2,1,0,0
2125299,PANDA EXPRESS,41.87534754,-87.62747295,1,2,1,0,0
1883543,BITES ASIAN TAPAS & SUSHI,41.94216017,-87.65228987,8,2,2,0,0
31749,CIPRIANI'S PIZZA,41.7780377,-87.76816656,4.5,2,1,0,0
2458546,CLARKE'S ROGERS PARK,41.99913745,-87.66051584,13.5,2,1,0,0
2299346,GT'S,41.97240586,-87.7282915,12,2,1,1,1
2313619,MARIANO'S,41.96892624,-87.67458649,5.5,4,2,0,0
22003,PIZZA CAPRI,41.91377696,-87.64821309,15,1,1,0,0
2646957,EASY SNACK,41.90952776,-87.74516846,5.5,2,2,1,1
2411114,DON FRESCO,41.874505,-87.64046641,9.5,2,1,0,0
2470303,LATIN SCHOOL OF CHICAGO UPPER SCHOOL,41.91108516,-87.63125958,5,2,2,0,0
2137941,GEORGINOS PIZZA,41.77787774,-87.76508771,5,1,1,0,0
2309057,CHEESIE'S PUB & GRUB,41.90673205,-87.67153598,9,2,1,0,0
2320094,Porkchop,,,10,2,2,2,1
2583156,JERK TACO MAN,41.75388249,-87.62448276,10.4,5,2,0,0
2442865,THE YMCA EARLY LEARNING DEMONSTRATION CENTER,41.87669112,-87.65317662,2.333333333,3,2,0,0
2245326,SUPERMERCADO RIVERA,41.80058538,-87.73208608,2.8,5,1,1,1
2647711,A.N.K. MARKET,41.88529263,-87.71128591,2,1,1,1,1
1142451,JEWEL FOOD  STORE # 3345,41.86672435,-87.62596115,9.5,2,1,1,1
2647734,HAROLDS CHICKEN,41.72698503,-87.66266701,0,1,1,0,0
29131,Hawthorne Elementary,41.94228994,-87.65767253,1,1,1,0,0
7546,SUPER MERCADO EL GUERRO,41.80847124,-87.66745451,4,3,2,1,2
2049907,SUBWAY,41.70630133,-87.70063466,5,1,1,0,0
1843822,ILLINOIS COLLEGE OF OPTOMETRY CAFETERIA,41.83528216,-87.6232012,7,1,1,1,1
1515562,7-ELEVEN,41.98337676,-87.71391166,7,1,1,0,0
1823689,RITZ-CARLTON WATER TOWER,41.89770258,-87.62346196,9,2,1,0,0
24421,McClellan,41.82998962,-87.64106579,2,1,1,1,1
84375,ANDIES RESTAURANT,41.97777963,-87.66821033,10,1,1,1,1
2652364,GARRETT POPCORN,41.88506739,-87.62433404,1,1,1,0,0
2216094,THE GODDARD SCHOOL,41.91795127,-87.65646937,4,1,1,0,0
2601736,DON PEDRO CARNITAS,41.85788189,-87.65389664,7,1,1,0,0
2495689,BRIX CATERING & EVENTS,41.94331033,-87.67989073,4,1,1,0,0
2398386,BAND OF BOHEMIA,41.96735785,-87.67481912,7.5,2,2,0,0
2583916,INDIAN CLAY POT,41.95432195,-87.67446733,15,1,1,0,0
2321025,KAFECITO,41.84437538,-87.72357897,7,1,1,0,0
2560782,THE GODDARD SCHOOL CHICAGO,41.91794383,-87.65694753,1,1,1,0,0
2142330,Ben's Bar Be Cue,41.90915796,-87.77445019,5.5,2,1,0,0
2517585,MEZQUITE EXPRESS # 2,41.79875026,-87.72346641,6,4,2,2,2
2579099,QUE ONDA TACOS AND TEQUILA,42.00289466,-87.81610984,6.666666667,3,1,0,0
23496,CLUB GENE & GEORGETTI,41.89080301,-87.63570316,7,1,1,0,0
2093889,LA PERLA TAPATIA,41.90997648,-87.70907872,12.33333333,3,1,0,0
2215708,JEANE KENNEY YMCA DAY CARE,41.75607825,-87.63853958,0,1,1,0,0
2215706,MCCORMICK YMCA,41.91467558,-87.7192871,3.333333333,3,2,0,0
2192852,NORTHERN CITY,41.83816408,-87.64554886,8,3,1,0,0
23961,JUNGMAN ELEMENTARY,41.85810053,-87.65233933,1,1,1,0,0
2215704,NORTH LAWNDALE YMCA,41.86986985,-87.71259474,1,1,1,0,0
1678004,Big Hill Bar & Grill,41.98292525,-87.71161309,4,2,1,2,1
2652349,ALONTI CATERING KITCHEN,41.87681397,-87.63162266,5,1,1,0,0
2647373,CICS PRAIRIE,41.68444316,-87.61692508,2,1,1,1,1
22941,Dever Elementary School,41.94254335,-87.813168,4,1,1,0,0
1969610,CHIPOTLE MEXICAN GRILL,41.88046315,-87.64080388,3,2,1,0,0
2517704,THAI SPOON AND SUSHI,41.87434627,-87.62584808,6.5,4,2,0,0
2398562,STARBUCKS,41.99258749,-87.68986215,8,1,1,1,1
2589286,PAKWAN INDO PAK CUISINE,41.99746728,-87.69339032,18,1,1,0,0
2262504,LAO SZE CHUAN,41.89168852,-87.62430718,9,1,1,0,0
2652423,EL TEXCAL RESTAURANT,41.96843111,-87.72076005,10,2,2,0,0
11900,CASA ROMAN,42.00885647,-87.67408037,11,2,2,0,0
43981,SUBWAY SANDWICHES,41.87995707,-87.64128,7,1,1,0,0
2549069,CICS AVALON PARK/SOUTH SHORE,41.74315245,-87.58788286,2,3,2,1,2
1139942,LUKE'S BEEF & PIZZA,41.93728963,-87.80687098,6,1,1,0,0
2398421,BLACKWOOD BBQ,41.8898125,-87.67821286,6,1,1,0,0
2601899,ART OF DOSA,,,5,1,1,1,1
1275158,SUPERMERCADO ANTONIO'S CORP.,41.84276861,-87.71001272,4,2,2,0,0
1980935,RAHMAT GROCERY & ZAHIBA HALAL MEAT,41.99792361,-87.68495311,5,3,2,0,0
2299403,LITTLE KITCHEN,41.95701306,-87.65476211,6.333333333,3,1,0,0
2511628,BRACKET ROOM,41.86502021,-87.64670786,10.5,2,2,0,0
27137,JIN JU,41.97630115,-87.66827594,8,1,1,0,0
8602,WALDO COONEY'S PIZZA,41.73726729,-87.72136984,0,1,1,0,0
2470306,LATIN SCHOOL OF CHICAGO MIDDLE SCHOOL,41.91108515,-87.6306321,3.5,2,2,0,0
32318,GOLD COAST DOGS,41.87853128,-87.63942746,9.333333333,3,2,1,2
2304080,CURRY POINT,41.95309513,-87.6543569,21,1,1,0,0
1964310,THE BAD APPLE,41.95956999,-87.68272231,1.75,4,1,0,0
2565050,SUBWAY,41.79952555,-87.72319591,3,1,1,0,0
2646917,THE BAD APPLE,41.95956999,-87.68272231,0,2,1,0,0
1717917,SUPER POLLO Y TAQUERIA,41.93169647,-87.74254646,10,1,1,0,0
3076679,CHICAGO EXCEL CAMELOT ACADEMY,41.69210445,-87.6543392,6,2,1,0,0
2646768,DELHI SPICE,41.99749526,-87.69705608,7.333333333,3,2,0,0
2256369,POPEYES CHICKEN,41.86566498,-87.64672598,1,1,1,0,0
2637089,BARANGAROOS AUSSIE PIES,41.94022814,-87.65426349,3,2,1,0,0
2496178,"SUITE LITTLE FEET, INC",41.75029411,-87.66009229,0,1,1,0,0
2398783,GIORDANO'S,42.00306204,-87.81637372,2,1,1,0,0
2447181,SYMPHONY OF BEVERLY,41.7354034,-87.69625291,3.5,4,2,0,0
11030,KINCADE'S,41.91822112,-87.65297305,4,1,1,1,1
2601147,HAPPY WINGS FISH & CHICKEN,41.73059338,-87.66305763,3,1,1,0,0
1490824,GUERREROS PIZZA,41.85382873,-87.6956564,6,2,1,0,0
44615,WEST EGG CAFE,41.8933654,-87.62042206,5,2,1,0,0
2397933,THE CURRAGH IRISH PUB,42.00297832,-87.81624173,11,1,1,1,1
2646462,WASHINGTON PARK (NORTH),41.78388858,-87.62169999,1,2,2,0,0
22031,Louis J. Agassiz Elementary,41.93412004,-87.65619167,2,1,1,0,0
11034,KINCADE'S,41.91821976,-87.65305745,8,1,1,0,0
2575042,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,41.94002724,-87.65373273,8.25,4,2,0,0
2647375,CICS WEST BELDEN CHARTER SCHOOL,41.92167549,-87.77671136,1,1,1,0,0
26621,Wacker,41.7162148,-87.6480814,6,3,2,0,0
2646916,THE BAD APPLE,41.95956999,-87.68272231,0.75,4,1,0,0
2215709,DR. EFFIE O. ELLIS YMCA HEAD START,41.88065318,-87.70626006,4,2,2,1,1
53945,FADO IRISH PUB,41.89173502,-87.63120169,6,1,1,1,1
1869346,TURQUOISE CAFE,41.94305483,-87.6827354,1.333333333,3,2,0,0
2353971,ANTIQUE TACO,41.90642912,-87.67151421,11,1,1,0,0
2517823,HOME OF THE HOAGY,41.69231136,-87.65526825,11,2,2,0,0
2646299,MIKE'S WINGS & SEAFOOD,41.87595151,-87.74495664,5,1,1,0,0
2215703,YMCA MARSHALL FAMILY DEV CENT,41.87847194,-87.70801612,0,1,1,1,1
24696,CELINA DELI,41.80081405,-87.72840968,5,1,1,0,0
2579100,QUE ONDA TACOS AND TEQUILA,42.00289466,-87.81610984,0,2,1,0,0
2354303,DINOTTO PIZZERIA,41.91062675,-87.63454716,5,2,1,0,0
68542,TAQUERIA ATOTONILCO,41.79002886,-87.70360429,15,1,1,0,0
2008409,EL TARASCO,41.80057495,-87.73317635,9,2,1,2,1
29539,LASCHET'S INN,41.95399792,-87.68206242,4,2,1,0,0
2631745,EL TEJADO MEXICAN GRILL,41.99770934,-87.76350075,4.333333333,3,2,0,0
2068658,PANADERIA DEL REFUGIO,41.85778018,-87.66045212,10,2,2,0,0
2333218,PARKSIDE GYROS,42.01539691,-87.67495035,5,1,1,0,0
2065146,TACO BURRITO KING,41.98114975,-87.8068093,4,1,1,0,0
2583979,HOANH LONG RESTAURANT,41.99377083,-87.71310538,4.666666667,3,1,0,0
36651,CONNIE'S PIZZA,41.84937922,-87.6410584,5,1,1,0,0
2496808,GOOSE ISLAND BEER COMPANY,41.88695799,-87.6720265,3.5,2,1,0,0
1959341,Simple Delights,41.99555537,-87.71279106,6,1,1,0,0
2419367,ROSAS TAMALES,41.79070412,-87.70362305,7,1,1,0,0
3808691,JEHOVAH LUTHERAN GOOD SHEPHERD CHRISTIAN ACADEMY,41.9228321,-87.7210622,5.666666667,3,1,0,0
1382,JEWEL FOOD STORE #3470,41.9460576,-87.70823011,1.5,2,1,0,0
2641857,TURKITCH,41.93271736,-87.6435639,0.333333333,3,1,0,0
44501,ELLIOTT'S SEAFOOD AND CHOP HOUSE GRILL,42.00245899,-87.81587721,3,2,1,0,0
2511081,the FRENCH LUNCHBOX,41.88418751,-87.64111967,9,1,1,0,0
53111,Manley (H/S),41.87091163,-87.69988652,6.5,2,2,2,1
2631368,DALEY'S RESTAURANT,41.78055964,-87.60578666,3.5,2,2,0,0
2359057,THE PIGGERY,41.95416912,-87.66987318,14.5,2,1,0,0
2549020,DOMINOS,41.99743791,-87.76424486,7,1,1,0,0
28038,TAI WAH GROCERY,41.8521272,-87.632144,7,2,2,0,0
